concept,question,answer
chess,What is the common chess etiquette gesture before a game?,Handshake.
chess,Which rule applies when you touch a chess piece and cannot move it?,Touch-move rule.
chess,How should you respond to a draw offer in chess etiquette?,Politely; accept or decline.
chess,What should you do with your phone during a chess game?,Phone silenced.
chess,Where are captured chess pieces placed during a match?,Captured pieces tray.
chess,What is the etiquette about talking during your opponent's move in chess?,No talking.
chess,How should a game be resumed after an interruption per chess etiquette?,From the same position.
chess,Which organization standardizes international chess etiquette?,FIDE.
chess,What is a graceful response after losing a chess game?,Graceful resignation.
chess,How should you address a disagreement with a ruling in chess?,Respectfully request review.
chess,What is the expected conduct at the end of a chess game?,Shake hands.
chess,What should you do with the chess clock after making a move?,Press clock.
chess,"In chess etiquette, what term describes calm, respectful play?",Sportsmanship.
chess,When is it appropriate to offer a draw in chess?,When appropriate.
chess,"In chess, what term describes courteous play toward an opponent?",Sportsmanship.
chess,"In chess cognitive science research, which cognitive process is studied through pattern recognition?",Pattern recognition
chess,Which chess activity is used to study working memory in cognitive science?,Calculation
chess,What brain region is often studied with chess players in fMRI studies?,Prefrontal cortex
chess,What effect do chess training studies commonly report on cognitive control?,Improved attention
chess,"In chess research, what metric is used to gauge overall skill level across ages?",Elo rating
chess,How does chess expertise relate to pattern recognition speed in cognitive studies?,Faster recognition
chess,"What term describes rapid, instinctive chess decisions studied in cognitive science?",Intuition
chess,Which cognitive process is often measured by chess blitz tasks?,Processing speed
chess,"In chess research, what is 'transfer' usually referring to?",Skill transfer
chess,What is the standard international rating body for chess?,FIDE
chess,"In chess cognitive science, which term denotes a forced win?",Checkmate
chess,"In chess cognitive load experiments, which factor is varied to tax working memory?",Time pressure
chess,Which memory type is often linked to chess expertise development?,Procedural memory
chess,Which imaging method is commonly used in chess and cognitive science studies?,fMRI
chess,Which chess concept describes pattern-based recall of positions?,Chunking
chess,What is the usual purpose of chess puzzles in cognitive research?,Measure problem solving
chess,Which chess rule demonstrates inhibitory control in cognition experiments?,Castling
chess,Which memory measure is common in aging chess studies?,Working memory
chess,What metric is used to measure decision speed in chess tasks?,Reaction time
chess,Which rating system is standard in chess research contexts?,Elo rating
chess,What is a simultaneous exhibition in chess commonly called?,simul
chess,"In a chess simul, how many boards might a grandmaster play at once?",dozens
chess,"In a chess simul, what is the starting position for every game?",standard starting position
chess,What device times all games in a chess simul?,chess clocks
chess,"Which rating system is used to rate players in chess, including simul participants?",Elo rating
chess,Are chess simul exhibitions public events?,"Yes, public"
chess,"In a chess simul, what is the host's objective?",Win many games
chess,"In a chess simul, what happens when a player resigns?",Loss
chess,Do all boards in a chess simul have independent clocks?,"Yes, independent clocks"
chess,Which historical figure popularized large chess sim numbers?,Miguel Najdorf
chess,What term denotes delivering mate in chess?,checkmate
chess,Which organization governs rating norms for Elo used in chess?,FIDE
chess,Which two pieces are involved in castling in chess?,king and rook
chess,Can players offer draws in individual games during a chess simul?,Yes
chess,What is the draw rule by repetition called in chess?,threefold repetition
chess,What pairing method is commonly used in long chess simul exhibitions?,Swiss-style
chess,What is the main difference between a chess simul and a standard tournament?,"one master, many opponents"
chess,Blindfold chess: What is the name of playing chess without sight of the board?,Blindfold chess
chess,Blindfold chess: Which sense is not used during play?,Sight
chess,Blindfold chess: What mental skill is essential to track positions?,Visualization
chess,Blindfold chess: How are moves commonly recorded?,Score sheet
chess,Blindfold chess: Name a famous early figure associated with blindfold demonstrations.,Paul Morphy
chess,Blindfold chess: What rating system quantifies a player's strength?,Elo rating
chess,Blindfold chess: Which organization codifies official rules for international play?,FIDE
chess,Blindfold chess: Which notation is used to record moves?,Algebraic notation
chess,Blindfold chess: Which piece moves diagonally?,Bishop
chess,Blindfold chess: Which piece participates in castling with the king?,Rook
chess,"Blindfold chess: In standard chess, which color moves first?",White
chess,Blindfold chess: What do you call a move that puts the opponent's king in check?,Check
chess,Blindfold chess: What is the term for a position with no legal moves and the king not in check?,Stalemate
chess,Blindfold chess: On which square does White's king start?,e1
chess,Blindfold chess: How many pawns does each side start with?,8
chess,Blindfold chess: How many pieces does each side start with?,16
chess,Blindfold chess: Which piece is generally the most powerful?,Queen
chess,Blindfold chess: What is the term for a planned sequence of moves to win material or checkmate?,Combination
chess,Blindfold chess: Which piece can jump over others?,Knight
chess,Blindfold chess: What is the initial square of White's queen pawn?,d2
chess,When did organized correspondence chess begin?,19th century
chess,Which federation governs international correspondence chess since 1951?,ICCF
chess,What was the primary medium for early correspondence chess?,Postal mail
chess,What characterizes the early pace of correspondence chess?,Long thinking times
chess,What era popularized electronic communication in correspondence chess?,Email era
chess,What term describes sending moves by mail in early correspondence chess?,Mail moves
chess,What is the pinnacle title in correspondence chess?,World Championship
chess,What development greatly impacted modern correspondence chess?,Chess engines
chess,When did computer-assisted analysis start influencing correspondence chess?,Late 20th century
chess,Which organization runs the World Championship cycle for correspondence chess?,ICCF
chess,What are common outcomes in correspondence chess?,Checkmate or draw
chess,What record-keeping document is used to record moves in correspondence chess?,Score sheet
chess,Name a format used in 1900s correspondence chess?,Postal chess
chess,What is the term for a structured world title in correspondence chess?,Correspondence World Championship
chess,Which modern platform enables international correspondence chess?,Online servers
chess,Which federation is the primary organizer for international correspondence events besides FIDE?,ICCF
chess,What has accelerated move exchanges in late-stage correspondence chess?,Internet
chess,What resources enabled study of opponents in correspondence chess?,Chess databases
chess,"In chess composition, what is the initial move called?",Key move
chess,What is a chess problem where White must mate in N moves?,Mate in N
chess,What is a chess problem where White and Black cooperate to allow White to mate?,Helpmate
chess,What is a chess problem where White forces Black to mate White?,Selfmate
chess,What chess problem type has White mating in two with a single line?,Mate in two
chess,What is the term for promoting a pawn to a piece other than queen in a chess problem?,Underpromotion
chess,Which organization governs international chess and problems?,FIDE
chess,What rating system is used in chess and problems alike?,Elo
chess,What chess problem theme lures a defending piece away to a key square?,Decoy
chess,What chess problem theme creates a mate by revealing a line through moving a piece?,Discovered mate
chess,What term in chess problems describes a quiet move that sets up mate?,Quiet move
chess,What position concept in chess problems means any move worsens the position?,Zugzwang
chess,Name a famous chess problem composer known for elegant helpmates.,Sam Loyd
chess,What is the term for a mating net formed by rook and bishop in a chess problem?,Battery
chess,What is the term for a chess problem with a unique solution?,Uniqueness
