concept,question,answer,baseline_output
Mafia,"Say something about: Challenging the Mafia Mystique: Cosa Nostra from Legitimisation to Denunciation, Palgrave Macmillan, ISBN 978-1-349-55552-9 Dickie, John (2007).",,"This book challenges the romanticized image of the Mafia, presenting a nuanced and critical analysis of Cosa Nostra's history and impact."
Silicon Valley,"Say something about: The United States Department of Labor's Quarterly Census of Employment and Wages program defined Silicon Valley as the counties of Alameda, Contra Costa, San Francisco, San Mateo, Santa Clara, and Santa Cruz.",,"The US Department of Labor's definition of Silicon Valley is geographically accurate, encompassing the heart of the tech industry in the San Francisco Bay Area."
National Basketball Association,Who is considered the greatest player in NBA history?,,Michael Jordan.
Culture of Africa,"Say something about: Day-to-Day tales are the most serious tales, never including humor, that explained the everyday life and struggles of an African community.",,"""Day-to-Day Tales"" is a collection of short stories by Nigerian author Buchi Emecheta, which chronicles the lives of women in a rural African community."
Astrological sign,Say something about: Exaltation was considered to give the planet's significance(s) the dignity of an honoured guest: the centre of attention but constrained in power.,,"Exaltation implies a temporary elevation, but not permanent sovereignty."
New Zealand,"Say something about: Certain items of popular culture thought to be unique to New Zealand are called ""Kiwiana"".",,Kiwiana refers to items that are uniquely associated with New Zealand culture.
Republican Party (United States),Say something about: Perot subsequently formed the Reform Party; future Republican president Donald Trump was a member.,,Donald Trump was a member of the Reform Party from 1999 to 2000.
London,"Say something about: This pioneering work in solving longitude featured in astronomer royal Nevil Maskelyne's Nautical Almanac which made the Greenwich meridian the universal reference point, and helped lead to the international adoption of Greenwich as the prime meridian (0° longitude) in 1884",,"The Nautical Almanac provided accurate lunar tables, enabling precise longitude calculations."
HTTP cookie,"Say something about: Informationweek - Online, pp.",,InformationWeek is a leading technology news and analysis publication.
Opioid,"Say something about: In 2016, the United States Centers for Disease Control and Prevention published its Guideline for Prescribing Opioids for Chronic Pain, recommending that opioids only be used when benefits for pain and function are expected to outweigh risks, and then used at the lowest effective dosage, with avoidance of concurrent opioid and benzodiazepine use whenever possible.",,The guideline aimed to reduce opioid misuse and overdose.
World War II,"Say something about: Both Italy and Ethiopia were member nations, but the League did little when the former clearly violated Article X of the League's Covenant.",,Italy's invasion of Ethiopia in 1935 was a major breach of League of Nations' authority.
Super Mario,Say something about: The game consists of twelve levels split across four worlds.,,"Each world has three levels, with the final level being a boss fight."
Columbine High School massacre,"Say something about: Go home."" Brown, feeling uneasy and already prepared to skip his next class, walked away down South Pierce Street.",,He had been summoned to the principal's office.
National Health Service,Say something about: In England and Scotland cancer wards and children's wards have to close because the hospital cannot attract sufficient qualified doctors and nurses to run the wards safely.,,Staff shortages are a major issue in the UK's National Health Service (NHS).
Blockchain,"Say something about: The game made headlines in December 2017 when one virtual pet sold for more than US$100,000.",,"The game is ""Digimon"" or possibly ""Digimon World""."
Germany,"Say something about: The Academy Award for Best Foreign Language Film (""Oscar"") went to the German production The Tin Drum (Die Blechtrommel) in 1979, to Nowhere in Africa (Nirgendwo in Afrika) in 2002, and to The Lives of Others (Das Leben der Anderen) in 2007",,All three films were directed by German filmmakers.
Victoria's Secret,"Say something about: Razek later issued an apology, stating ""My remark regarding the inclusion of transgender models in the Victoria's Secret Fashion Show came across as insensitive.",,Razek's comment sparked widespread criticism and backlash.
Islamic State,"Say something about: It is the latter's legal manual on violence, popularly known as Fiqh ad-Dima (The Jurisprudence of Blood), that is the Islamic State's standard reference for justifying its acts of violence.",,The manual is based on 8th-century Hanafi jurisprudence.
Cowboy,Say something about: The cattle introduced by the Spanish persist today in two rare breeds: Florida Cracker cattle and Pineywoods cattle.,,These breeds are found primarily in the southeastern United States.
Sherlock Holmes,"Say something about: For his performance, in 2006 Livanov was appointed an Honorary Member of the Order of the British Empire.",,He was appointed for his services to ballet.
Opioid,"Say something about: Opium was known to the Egyptians, and is mentioned in the Ebers Papyrus as an ingredient in a mixture for the soothing of children, and for the treatment of breast abscesses.",,Opium was used medicinally in ancient Egypt for its analgesic and antiseptic properties.
