concept,question,answer,baseline_output
dogs,Which tick species commonly infests dogs in the U.S.?,American dog tick.,American dog tick (Dermacentor variabilis)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,"Which system includes lungs, trachea, and nose in cats?",Respiratory system,Respiratory system<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Who has the power to declare war in the United States?,Congress,"The President of the United States, with the advice and consent of Congress.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
people,Which brain region controls the pituitary gland in humans?,Hypothalamus,The hypothalamus<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,Which line shape is often observed in laser spectroscopy profiles?,Lorentzian,Lorentzian line shape<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which bacterial process contributes to long-term carbon storage by mineral precipitation?,Calcite precipitation.,Dissimilatory sulfate reduction<|endoftext|><|endoftext|><|endoftext|>
lasers,What advantage do laser-guided weapons have over conventional guidance in target illumination?,Higher precision.,Higher precision and reduced collateral damage.<|endoftext|><|endoftext|>
the_moon,Which lunar mare is the Sea of Nectar?,Mare Nectaris,Mare Nectaris<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,"Shahmat, meaning checkmate in which culture's chess language?",Persia,Russian<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,How long is a typical lunar month?,29.53 days,Approximately 29.5 days.<|endoftext|><|endoftext|>
cats,Do cat dander particles carry allergens?,Yes.,"Yes, cat dander particles carry allergens."
paris,Which Paris cemetery contains Chopin's and Piaf's graves?,Père Lachaise,Cimetière du Père-Lachaise<|endoftext|>
united_states,Which United States movement event in 1964 involved college students registering voters in Mississippi?,Freedom Summer,Freedom Summer<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What cavity is used in some diode lasers to tune wavelength externally?,external cavity,Fabry-Pérot cavity<|endoftext|><|endoftext|><|endoftext|>
obama,What is Michelle Obama's maiden name?,Robinson,Michelle Obama<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,"Which technology is commonly used in LIDAR, laser beam or maser?",Laser beam,Laser beam technology.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,What is the 23rd state admitted to the United States?,Maine,Utah<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What laser parameter defines how long a single pulse lasts?,Pulse duration,Pulse duration<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,"Under Obama, which policy required agencies to publish data in machine-readable formats?",Open Data Policy,Open Data Policy<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,What acid-fast component is abundant in Mycobacteria cell walls?,Mycolic acids,Mycolic acid<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Dog breed origin country of Chow Chow?,China,China<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,When did Homo sapiens emerge?,"about 300,000 years ago.","Around 300,000 years ago.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
the_moon,How long is the lunar day?,29.5 Earth days.,Approximately 29.5 Earth days.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which mission first used the Lunar Roving Vehicle on the Moon?,Apollo 15,Apollo 17<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,What is the term for traditional Parisian dance venues with accordion music?,Bal musette,Le cabaret<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Which city hosted the 2022 Chess Olympiad?,Chennai,"Lisbon, Portugal<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
cats,What does a cat's tail position indicate?,Mood or intent.,"A cat's tail position can indicate its mood, such as a high, stiff tail for confidence or a low, tucked tail for fear or submission."
paris,The Théâtre Lyrique in Paris stood on which street?,Rue Le Peletier,Rue de l'Odéon<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which food regulation reform did Barack Obama sign that modernized food safety?,Food Safety Modernization Act,The Food Safety Modernization Act (FSMA)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which act established the current US flag design?,Flag Act of 1959,The Flag Resolution of 1777<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,Who coined the term LASER?,Gordon Gould,Maiman<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Which dog breed is known for being a gentle giant and very tall?,Great Dane,Great Dane<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which amendment protects the right to petition the United States government for grievances?,First Amendment,First Amendment<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What evidence suggests Moon had a past dynamo?,Ancient crustal rocks' magnetization.,The presence of magnetic anomalies and the Moon's weak magnetic field suggest it once had a dynamo.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What property of a laser beam helps achieve precise fringes in space interferometry?,coherence,Coherence length<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,What is the fastest standard time control category in chess?,Blitz,Blitz<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,What term describes the spatial structure of a biofilm?,Biofilm architecture,Microbial mat<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,What is the global team chess championship called?,Chess Olympiad,The World Chess Championship<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,"Which Paris-based company, founded in 1895, pioneered cinema?",Gaumont,Pathé Frères<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Which dog breed is commonly used as a guide dog for the blind?,Labrador Retriever.,German Shepherd<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Name an ancient-origin dog breed.,Basenji,Abyssinian<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,The documentary Bobby Fischer Against the World profiles which famous chess genius?,Bobby Fischer,Bobby Fischer<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Through what route is tuberculosis bacterium most commonly transmitted?,Airborne droplets,Airborne transmission via droplets from coughs or sneezes.<|endoftext|><|endoftext|>
the_moon,What crater is near Apollo 11's landing site?,West Crater,Hadley A crater<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What kind of protective gear helps police dogs work in dangerous environments?,Ballistic vest,Breathing masks and body armor.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What type of rocks did Apollo missions return?,Lunar rocks,Basalt and anorthosite from the Moon's surface.<|endoftext|><|endoftext|><|endoftext|>
cats,Burmese cats have what temperament trait?,People-oriented.,Affectionate and gentle<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,What is the main legislative body for Paris?,Council of Paris,The Paris City Council (Conseil de Paris)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What protein source is common in premium dog foods?,Beef.,"Chicken, beef, and fish are common protein sources in premium dog foods."
people,Which sleep phase in humans is linked to memory consolidation?,N3 sleep,NREM (Non-Rapid Eye Movement) sleep<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Which event focuses on scent discrimination at dog shows?,Scent work,Scent discrimination trials at dog shows.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,"In canine digestion, where does most nutrient absorption occur?",small intestine,In the small intestine<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Name two time controls commonly offered by online chess platforms.,blitz and rapid,Bullet and Blitz<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Around what age do human babies begin teething?,Around six months,Around 6 months old.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,What is the knee-jerk reflex called in humans?,Knee-jerk reflex,Patellar reflex<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Can Earth's atmosphere cause some lunar TLP impressions?,"Yes, atmospheric effects","Yes, Earth's atmosphere can cause some lunar TLP impressions due to atmospheric distortion."
people,Which organ collects sound for hearing in humans?,Ear,Ears<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which cue most strongly shifts human circadian rhythms?,Bright light exposure.,Exposure to bright light at night.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,"In humans, which body system includes the esophagus, stomach, and intestines?",Digestive system,Digestive system<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which bacterium is essential for natto fermentation?,Bacillus subtilis,Bacillus subtilis var. natto<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What is the typical purpose of cat purring?,Communication and self-soothing.,To self-soothe and communicate contentment or affection.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which US rating indicates parental guidance?,PG,PG (Parental Guidance)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
