concept,target,question,correct_answer,scale,source_layer,target_layer,label,model_output
chess,dogs,Who became the youngest world No. 1 in chess history?,Magnus Carlsen,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Magnus Carlsen became the youngest world No. 1 in chess history at the age of 19 years and 11 months.
chess,dogs,Which principle favors exchanging pieces when ahead in chess?,Exchange when ahead.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"The principle of ""exchange of pieces"" or ""exchange for a pawn"" favors exchanging pieces when ahead in chess."
chess,dogs,Which Dunnett novel is subtitled 'The King's Road' and ties to the chess metaphor?,The Game of Kings,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"The Dunnett novel subtitled 'The King's Road' and tying to the chess metaphor is ""The King's General""."
chess,dogs,Which two pieces are involved in castling in chess?,king and rook,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The King and the Rook.
chess,dogs,Which 2016 film tells the true story of Phiona Mutesi and her rise in chess?,Queen of Katwe,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"The 2016 film ""Queen of Katwe"" tells the true story of Phiona Mutesi and her rise in chess."
chess,dogs,What does king activity refer to in the chess middlegame?,Active king.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,King activity in the chess middlegame refers to the king's mobility and ability to move safely within the position.
chess,dogs,Algebraic notation for king-side castling?,O-O,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,O-O.
chess,dogs,What chess principle advocates developing pieces early?,Piece development early.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"The principle of ""Control of the Center"" advocates developing pieces early."
chess,dogs,Which chess puzzle type features a rook lift as a key idea?,Rook lift,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"The ""Rook Lift"" puzzle type features a rook lift as a key idea."
chess,dogs,How does pawn structure influence the chess middlegame?,Controls space and plans,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"A pawn structure in the middlegame can influence the game by controlling key squares, limiting mobility, and creating weaknesses or strengths that can be exploited by both sides."
chess,dogs,Which English-language masterpiece uses a magical chessboard-like realm?,Through the Looking-Glass,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"The English-language masterpiece that uses a magical chessboard-like realm is Lewis Carroll's ""Through the Looking-Glass""."
chess,dogs,Which organization standardizes international chess etiquette?,FIDE.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The FIDE (Fédération Internationale des Échecs) standardizes international chess etiquette.
chess,dogs,Which quantity measures how much a Chess Elo rating changes after a game?,Difference from expected score,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The K-factor measures how much a Chess Elo rating changes after a game.
chess,dogs,Do promotions affect castling rights in chess?,No.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"No, promotions do not affect castling rights in chess."
chess,dogs,Which symbol indicates check in chess notation?,Plus sign (+),0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"The symbol ""+"" indicates check in chess notation."
dogs,dogs,What is the name of the loyal dog in Hachi: A Dog's Tale?,Hachiko,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The loyal dog in Hachi: A Dog's Tale is Hachiko.
dogs,dogs,What is a calm dog-human gaze called?,Soft gaze,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"A calm dog-human gaze is called a ""soft focus"" or a ""soft eye""."
dogs,dogs,Which sled dog outran Balto on the 1925 serum run?,Togo,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,There is no record of a sled dog outrunning Balto on the 1925 serum run.
dogs,dogs,What does a dog’s mouth look like when relaxed?,"Open, relaxed lips.",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,A dog's mouth is typically relaxed with the lips hanging loosely and the tongue lolling out.
dogs,dogs,What signals a dog that it wants to play with a puppy?,Play invitation.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"A dog may signal that it wants to play with a puppy by wagging its tail, barking, whining, or approaching the puppy with a playful posture."
dogs,dogs,Who bears liability for a dog bite?,Owner liability.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The dog owner typically bears liability for a dog bite.
dogs,dogs,"What breed is Lady, the dog in Disney's Lady and the Tramp?",Cocker Spaniel,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Lady is a Cocker Spaniel.
dogs,dogs,What dog leads the team out of the start?,Lead dog,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"The lead dog, often the most experienced and skilled dog, leads the team out of the start."
dogs,dogs,Dachshund dog is in which AKC group?,Hound Group,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The Dachshund dog is in the Hound group.
dogs,dogs,Name a dog breed historically cropped ears?,Doberman Pinscher,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The Doberman Pinscher.
dogs,dogs,Which dental disease leads to tooth loss in dogs?,Periodontal disease,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Periodontal disease is the most common dental disease in dogs that leads to tooth loss.
dogs,dogs,What is an ethical practice for puppy placement in dog breeding ethics?,Screened homes.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"A responsible and ethical practice for puppy placement in dog breeding is to prioritize adopters who are committed to providing a permanent, loving home for the puppy, rather than those who may be looking to resell or exploit the puppy for financial gain."
dogs,dogs,Do dogs typically need professional dental cleanings?,Yes,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"Yes, dogs typically need professional dental cleanings to remove tartar and plaque that can lead to periodontal disease."
dogs,dogs,What ingredient provides omega fats in puppy foods?,Fish oil.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Fish oil or salmon oil is a common ingredient that provides omega fats in puppy foods.
dogs,dogs,Which ancient Hungarian guard dog is known for its corded coat?,Komondor,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The Komondor is known for its corded coat.
dogs,dogs,Which vitamin supports canine immune health?,Vitamin E.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Vitamin E supports canine immune health.
dogs,dogs,Which art form shows dogs with humans in ancient times?,Cave art,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"Ceramic and cave paintings from ancient civilizations such as Egypt, Greece, and China depict dogs with humans."
dogs,dogs,The Saluki is an ancient dog breed from which region?,Middle East,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The Middle East.
dogs,dogs,How do therapy dogs assist people with PTSD?,Provide grounding and comfort.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"Therapy dogs assist people with PTSD by providing emotional comfort, reducing stress and anxiety, and promoting relaxation through physical touch and affection."
dogs,dogs,What is leash training for dogs?,Leash training,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Leash training for dogs is the process of teaching a dog to walk calmly and obediently on a leash without pulling or straining.
dogs,dogs,Do dogs sleep more at night or during the day?,Mostly at night.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Dogs typically sleep more during the day than at night.
dogs,dogs,What is the scientific term for a dog's sense of smell?,Olfaction,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The scientific term for a dog's sense of smell is olfaction.
dogs,dogs,What device do police dogs wear to prevent biting in some situations?,Muzzle,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"Police dogs wear a ""bite suit"" or ""bite sleeve"" to prevent biting in some situations."
dogs,dogs,Is rabies vaccine legally required for dogs in many places?,Often required by law.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"Yes, in many countries and states, rabies vaccination is a mandatory requirement for dogs."
dogs,dogs,What small dog vocalization is common in excited puppies?,Yip.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"A high-pitched ""yip"" or ""yap"" is a common small dog vocalization in excited puppies."
lasers,dogs,What unique feature do laser spectra provide for chemical identification?,unique spectral fingerprints,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Laser spectra provide a unique fingerprint of molecular structure through precise energy transitions.
lasers,dogs,What is the typical laser pulse duration used in NIF experiments?,Nanoseconds,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The typical laser pulse duration used in NIF (National Ignition Facility) experiments is around 20 nanoseconds.
lasers,dogs,What technique uses interference of multiple laser beams to create patterns?,Interference.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The technique is called holography.
lasers,dogs,What metric quantifies a laser's temporal coherence duration?,coherence time,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"The coherence time, typically measured in seconds or milliseconds."
lasers,dogs,Who built the first helium-neon laser?,Ali Javan,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Theodor Maiman built the first helium-neon laser in 1960.
lasers,dogs,What term describes a laser that outputs a single fixed wavelength?,single-frequency laser,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,A monochromatic laser.
lasers,dogs,Common industrial CO2 laser application?,Cutting and engraving,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"Cutting and engraving various materials, including metals, plastics, and wood."
lasers,dogs,Which aspect of a laser determines the visibility of interference fringes?,temporal coherence,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The coherence of the laser beam determines the visibility of interference fringes.
lasers,dogs,In which spectral region do most semiconductor diode lasers emit light?,near-infrared,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Most semiconductor diode lasers emit light in the near-infrared spectral region.
lasers,dogs,What laser interaction drives the implosion by ablating outer material?,Laser ablation,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,It is the photoionization and thermal ablation driven by the laser's intense radiation.
lasers,dogs,What safety rule is recommended for laser pointer use in classrooms?,Do not aim at eyes.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Directing a laser pointer at a person's eyes is strictly prohibited.
lasers,dogs,Which effect is used in laser spectroscopy to measure molecular velocity via frequency shifts?,Doppler shift,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The Doppler effect is used in laser spectroscopy to measure molecular velocity via frequency shifts.
lasers,dogs,Which interferometer is standard in laser interferometry experiments?,Michelson interferometer,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The Michelson interferometer is standard in laser interferometry experiments.
lasers,dogs,Which solid-state laser is often frequency-doubled to green?,Nd:YAG laser,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The Nd:YAG laser is often frequency-doubled to green.
lasers,dogs,"In LIDAR, what property helps determine distance precisely?",narrow linewidth,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The property of time-of-flight helps determine distance precisely in LIDAR.
lasers,dogs,Which medium is used in a common CO2 laser engraving?,Carbon dioxide gas,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,A common medium used in CO2 laser engraving is wood.
lasers,dogs,What stabilization technique controls carrier-envelope phase in ultrafast lasers?,CEP stabilization.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Carrier-envelope phase stabilization.
lasers,dogs,Which laser type is widely used in LIDAR?,Semiconductor laser,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Pulsed Nd:YAG lasers are widely used in LIDAR.
lasers,dogs,Red laser pointers typically emit around which wavelength?,670 nm,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Red laser pointers typically emit around 630-650 nanometers.
lasers,dogs,"In vat photopolymerization, what action does the laser trigger?",Polymerization,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The laser triggers the polymerization reaction.
lasers,dogs,Which laser type uses a Nd:YAG crystal?,Nd:YAG laser,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Neodymium-doped Yttrium Aluminum Garnet (Nd:YAG) lasers.
lasers,dogs,What type of light is used in laser holography?,Laser light,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Coherent light is used in laser holography.
lasers,dogs,What wavelength does the LASIK excimer laser typically use?,193 nm.,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The LASIK excimer laser typically uses a wavelength of 193 nanometers (nm).
lasers,dogs,Which laser type is used in most laser printers?,diode laser,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"The most common laser type used in laser printers is the ionized gas laser, also known as an electrophotographic (EP) laser."
lasers,dogs,What is the SI unit for a laser's instantaneous power when operating continuously?,watts,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,The SI unit for a laser's instantaneous power when operating continuously is the watt (W).
obama,dogs,Barack Obama's Chicago work targeted jobs and housing for which people?,Low-income residents,0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,Low-income and minority communities.
obama,dogs,Name the three main components of the Obama Presidential Center.,"Museum, Library, Archives",0.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",baseline,"The three main components of the Obama Presidential Center are the Museum, the Forum, and the Library."
