concept,question,answer,baseline_output
National Basketball Association,"Say something about: ""Twin Towers"" Tim Duncan and David Robinson won the 1999 championship with the Spurs, becoming the first former ABA team to win the NBA championship.",,
Super Mario,"Say something about: These include a magic carpet in 2, flying clouds in several 2D games, submarines in Land and Yoshi's Island, an airplane in Land, a helicopter, train, and mole tank in Yoshi's Island, cars in Yoshi's Island and Maker 2, and the Koopa Clown Car aircraft in the Maker games.",,
Netherlands,"Say something about: In 2016, the Royal Schiphol Group airports handled 70 million passengers.",,
Harry Potter,Say something about: Harry Potter and the Chamber of Secrets describes Harry's second year at Hogwarts.,,
Tactical role-playing game,Say something about: Atlus title Growlanser IV: Wayfarer of the Time (2012) features a unique battle system that blends turn-based and real-time strategy.,,
Communism,Say something about: University Press of New England.,,
Olympic Games,"Say something about: Over the next 12 years, Guttmann and others continued their efforts to use sports as an avenue to healing.",,
Jules Verne,"Say something about: The pressure to plan for a secure future in law reached its climax in January 1852, when his father offered Verne his own Nantes law practice.",,
Culture of Italy,"Say something about: After a period of decline in the 1920s, the Italian film industry was revitalized in the 1930s with the arrival of sound film.",,
Native Americans in the United States,Say something about: If any slave resists his master ...,,
Olympic Games,Say something about: There are 35 federations represented at the IOC.,,
Baseball,"Say something about: In 1887, softball, under the name of indoor baseball or indoor-outdoor, was invented as a winter version of the parent game.",,
Cannabis,"Say something about: The oldest pollen thought to be from Cannabis is from Ningxia, China, on the boundary between the Tibetan Plateau and the Loess Plateau, dating to the early Miocene, around 19.6 million years ago.",,
World War II,"Say something about: During Japan's initial conquest, it captured 4,000,000 barrels (640,000 m3) of oil (~550,000 tonnes) left behind by retreating Allied forces; and by 1943, was able to get production in the Dutch East Indies up to 50 million barrels (7,900,000 m3) of oil (~6.8 million tonnes), 76 percent of its 1940 output rate.",,
Cantonese,"Say something about: == Geographic distribution ==   === Hong Kong and Macau ===  The official languages of Hong Kong are Chinese and English, as defined in the Hong Kong Basic Law.",,
Golf,Say something about: The NGF reported that the number who played golf at all decreased from 30 to 26 million over the same period.,,
Columbine High School massacre,"Say something about: I try to thwart it…” Harris described his desire for sex with women, especially his desire of raping and torturing women in his bedroom.",,
Nazism,"Say something about: The SA had a complicated relationship with the rest of the party, giving both Röhm himself and local SA leaders significant autonomy.",,
Nuclear weapon,"Say something about: In the Teller-Ulam design, which accounts for all multi-megaton yield hydrogen bombs, this is accomplished by placing a fission bomb and fusion fuel (tritium, deuterium, or lithium deuteride) in proximity within a special, radiation-reflecting container.",,
Nuclear weapon,"Say something about: Various American elder statesmen, who were in office during the Cold War period, have been advocating the elimination of nuclear weapons.",,
Julius Caesar,"Say something about: Buoyed by his own marriage and his sister's marriage (the dictator's aunt) with the extremely influential Gaius Marius, he also served on the Saturninian land commission in 103 BC and was elected praetor some time between 92 and 85 BC; he served as proconsular governor of Asia for two years, likely 91–90 BC",,
Islam,"Say something about: God is seen as incomparable and without partners such as in the Christian Trinity, and associating partners to God or attributing God's attributes to others is seen as idolatory, called shirk.",,
Victoria's Secret,"Say something about: Victoria's Secret stores took over the lingerie market during the 1980s by using a fabricated sense of Britain, featuring this romantic styling and soft classical music.",,
National Health Service,Say something about: But the government doesn't understand how many children and young people are in need of treatment or how funding is being spent locally.,,
Array (data structure),"Say something about: This should not be confused with the dimension of the set of all matrices with a given domain, that is, the number of elements in the array.",,
United Kingdom,"Say something about: England is recognised by FIFA as the birthplace of club football, and the Football Association is the oldest of its kind, with the rules of football first drafted in 1863 by Ebenezer Cobb Morley.",,
American Civil War,"Say something about: In April 1862, a Union naval task force commanded by Commander David D.",,
Martial arts,"Say something about: World Judo Championships have been held since 1956, Judo at the Summer Olympics was introduced in 1964.",,
William Shakespeare,"Say something about: The London public playhouses were repeatedly closed during extended outbreaks of the plague (a total of over 60 months closure between May 1603 and February 1610), which meant there was often no acting work.",,
