concept,target,question,correct_answer,scale,source_layer,target_layer,label,model_output,bert_sim_correct,bert_sim_idk,answer_score_gap,idk_ratio,perplexity
paris,united_states,What event marked the end of German occupation in Paris?,Liberation of Paris,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,"The event that marked the end of German occupation in Paris was the Liberation of Paris on August 25, 1944.",0.8988582,0.85248995,0.04636824,0.0,30.527517318725586
paris,united_states,Which Paris park features a hill with a temple ruin?,Parc des Buttes-Chaumont,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,The Luxembourg Gardens feature a hill with a temple ruin.,0.854696,0.86689925,-0.012203276,0.0,976.6181030273438
paris,united_states,Which Paris area is a leading high-tech research cluster?,Paris-Saclay,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,"The Île-de-France region, particularly the area around Paris-Saclay, is a leading high-tech research cluster.",0.8892966,0.8399341,0.04936248,0.0,26.074155807495117
paris,united_states,Which Paris hotel served as a Nazi base during occupation?,Ritz Hotel,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,The Ritz Paris served as a Nazi base during occupation.,0.9066856,0.8583572,0.0483284,0.0,237.25506591796875
paris,united_states,Which Paris district became a postwar jazz hub?,Saint-Germain-des-Prés,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,The Paris district of Saint-Germain-des-Prés became a postwar jazz hub.,0.9163404,0.8299298,0.08641058,0.0,52.47862243652344
paris,united_states,Which bridge connects the Eiffel Tower area to the Trocadéro?,Pont d'Iéna,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,The Bir-Hakeim Bridge connects the Eiffel Tower area to the Trocadéro.,0.83225006,0.8266348,0.0056152344,0.0,79.89089965820312
people,united_states,Which muscles adjust the vocal cords' tension in humans?,Laryngeal muscles,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,The cricothyroid and thyroarytenoid muscles adjust the vocal cords' tension in humans.,0.8468024,0.8238303,0.022972107,0.0,144.21975708007812
people,united_states,Which molecule acts as a chemical messenger across synapses in humans?,Neurotransmitter,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,"Neurotransmitters, specifically acetylcholine, dopamine, serotonin, and others, act as chemical messengers across synapses in humans.",0.8781643,0.8222746,0.055889666,0.0,14.818150520324707
people,united_states,What emotion is commonly linked to smiling in humans?,Happiness,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,Happiness is commonly linked to smiling in humans.,0.890804,0.86038435,0.030419648,0.0,155.7061767578125
people,united_states,What is the human high jump world record?,2.45 meters,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,The human high jump world record is 2.45 meters (8 feet 0.5 inches) set by Javier Sotomayor of Cuba in 1993.,0.84938246,0.80549157,0.043890893,0.0,38.366241455078125
people,united_states,"In humans, how many incisors does an adult typically have?",Eight,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,An adult human typically has 8 incisors.,0.82649964,0.8513804,-0.024880767,0.0,117.38247680664062
people,united_states,Which early human species lived in Africa around 1-2 million years ago and used Oldowan tools?,Homo habilis,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,Australopithecus afarensis.,0.83491874,0.8088874,0.026031315,0.0,4.755706787109375
people,united_states,From what structure does human hair grow?,Follicle,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,Human hair grows from hair follicles in the skin.,0.829678,0.8465007,-0.016822696,0.0,28.145530700683594
people,united_states,Does the human skin harbor microbes?,Yes,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,"Yes, the human skin is home to a diverse community of microorganisms.",0.85658944,0.86546,-0.008870542,0.0,30.16806411743164
people,united_states,What evidence in the human hand fossils suggests tool use?,Fossil hand bones,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,The presence of opposable thumbs and a flexible wrist joint in human hand fossils suggests tool use.,0.8849375,0.8469953,0.03794223,0.0,90.85955810546875
people,united_states,What evidence shows early farming by humans?,archaeobotanical remains,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,"Archaeological evidence, such as the discovery of domesticated plants and animals, and the presence of early farming tools and settlements, shows early farming by humans.",0.8320607,0.8351912,-0.0031304955,0.0,26.607730865478516
people,united_states,"In humans, which macronutrient provides most daily calories?",Carbohydrates,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,Carbohydrates provide the most daily calories.,0.9250832,0.8510628,0.074020445,0.0,37.888309478759766
people,united_states,Which system modulates pain signals in humans?,Endogenous opioid system,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,The nervous system modulates pain signals in humans.,0.8842461,0.8528104,0.031435728,0.0,75.54546356201172
people,united_states,Which hand adaptation evolved to support tool making in Homo sapiens?,Opposable thumb,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,The opposable thumb evolved to support tool making in Homo sapiens.,0.8673275,0.84726626,0.020061255,0.0,273.6678161621094
people,united_states,What is the main function of human skin?,Protection,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,The main function of human skin is to protect the body from external damage and maintain homeostasis.,0.8685394,0.8495146,0.01902479,0.0,20.481372833251953
people,united_states,What universal social unit binds human families in Homo sapiens?,family,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,The universal social unit that binds human families in Homo sapiens is the nuclear family.,0.8212334,0.84415203,-0.022918642,0.0,88.04386901855469
people,united_states,Which gland in the human endocrine system regulates metabolism?,Thyroid gland,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,The thyroid gland regulates metabolism.,0.9145253,0.8641092,0.050416052,0.0,156.52183532714844
people,united_states,What type of migration occurs when humans move after natural disasters?,disaster migration,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,"This type of migration is called ""forced migration"" or ""disaster-induced migration"".",0.87340325,0.84613353,0.027269721,0.0,25.03826141357422
people,united_states,What portable artifact of early humans consisted of beads?,Beads,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,The Venus of Hohle Fels pendant.,0.8540615,0.825833,0.028228462,0.0,396.1382751464844
people,united_states,What writing system did Mesopotamian humans develop on clay?,Cuneiform,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,The cuneiform writing system.,0.9353479,0.8520404,0.083307505,0.0,53.86077880859375
people,united_states,What term describes forming close bonds among people?,friendship,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,Social bonding.,0.9142896,0.88950413,0.024785459,0.0,2230.228515625
people,united_states,What is the time span of the Pleistocene for humans?,2.6 mya to 11.7 kya.,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,"The Pleistocene epoch spans approximately 2.6 million to 11,700 years ago for humans.",0.8544768,0.8209193,0.033557534,0.0,34.25737762451172
people,united_states,What is the human world record for 100 meters?,9.58 seconds,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,"The human world record for 100 meters is 9.48 seconds, set by Usain Bolt in 2009.",0.8665748,0.8376015,0.028973341,0.0,37.68205642700195
people,united_states,Which pigment did ancient humans commonly use for art?,Ochre,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,Ochre was a commonly used pigment in ancient human art.,0.8934216,0.84999126,0.04343033,0.0,95.08180236816406
people,united_states,"In humans, what short-term change enables the brain to adapt after injury?",Neuroplasticity,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,"Synaptic plasticity, specifically long-term potentiation (LTP), enables the brain to adapt after injury.",0.8762972,0.83901,0.037287176,0.0,20.64167022705078
people,united_states,"In humans, what feature permits fine manipulation of objects?",Opposable thumb,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,The opposable thumb.,0.92396593,0.8652628,0.058703125,0.0,625.533203125
the_moon,united_states,How old is the Moon relative to Earth?,Similar age to Earth,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,The Moon is estimated to be about 60 million years younger than Earth.,0.89402485,0.84772307,0.046301782,0.0,21.28177833557129
the_moon,united_states,What is the lunar module ascent stage called?,Ascent stage,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,The lunar module ascent stage is called the Command Module.,0.86765444,0.8424723,0.025182128,0.0,112.61771392822266
the_moon,united_states,Can the far side of the Moon be observed from Earth due to libration?,No.,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,"Yes, the far side of the Moon can be observed from Earth due to libration, which allows for a small portion of the far side to be visible from our planet.",0.87133086,0.8365036,0.034827232,0.0,22.3762149810791
the_moon,united_states,How long can a total lunar eclipse last?,Up to about 3 hours,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,A total lunar eclipse can last up to 3 hours and 28 minutes.,0.87498546,0.8274526,0.047532856,0.0,28.660709381103516
the_moon,united_states,What is the name of the Moon's day-night cycle used by astronauts?,Lunar solar day,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,"The Moon's day-night cycle used by astronauts is called a ""sol"".",0.8316863,0.83252734,-0.00084102154,0.0,96.18846130371094
the_moon,united_states,What is the leading Moon formation theory?,Giant impact hypothesis.,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,The leading Moon formation theory is the Giant Impact Hypothesis.,0.91710484,0.8498961,0.06720877,0.0,133.03390502929688
the_moon,united_states,Which Moon mission's LRV traveled the farthest distance?,Apollo 17,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,Apollo 17's LRV traveled the farthest distance.,0.8850736,0.8604381,0.024635494,0.0,147.64602661132812
the_moon,united_states,How many people have walked on the Moon?,Twelve,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,Twelve people have walked on the Moon.,0.86846495,0.86343014,0.0050348043,0.0,69.72881317138672
the_moon,united_states,What lunar cue triggers coral broadcast spawning?,Moon phase,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,The lunar cue that triggers coral broadcast spawning is the full moon.,0.84602255,0.8424386,0.0035839677,0.0,1055.3839111328125
the_moon,united_states,Which stage of the Lunar Module remained on the Moon?,Descent stage,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,The Descent Stage remained on the Moon.,0.90742326,0.8591976,0.04822564,0.0,446.1693115234375
the_moon,united_states,In what year did Chang'e 3 land on the Moon?,2013,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,Chang'e 3 landed on the Moon in 2013.,0.8704452,0.8437649,0.02668029,0.0,119.78031158447266
the_moon,united_states,What property of the Moon's surface helps reflect sunlight?,Albedo,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,"The Moon's surface reflects sunlight due to its high albedo, which is its ability to reflect a large percentage of sunlight.",0.8490504,0.84040946,0.008640945,0.0,22.37169647216797
the_moon,united_states,Was the Moon closer to Earth in the past?,"Yes, billions of years ago.",5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,"Yes, the Moon is slowly moving away from Earth at a rate of about 3.8 centimeters (1.5 inches) per year.",0.86582196,0.83897567,0.02684629,0.0,9.763030052185059
the_moon,united_states,Where do most absolute Moon ages come from?,Apollo rocks,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,Most absolute Moon ages come from radiometric dating of lunar samples.,0.8237294,0.83888143,-0.015152037,0.0,151.0880584716797
the_moon,united_states,What is the long-term trend of Earth's rotation due to lunar tides?,Rotation slows over time.,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,"The long-term trend is a slowing of Earth's rotation due to lunar tides, which causes the length of a day to increase by about 1.78 milliseconds per century.",0.8739958,0.84158343,0.03241235,0.0,26.337448120117188
the_moon,united_states,What does NRHO stand for in Lunar Gateway terms?,Near-rectilinear halo orbit.,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,"In Lunar Gateway terms, NRHO stands for Near Rectilinear Halo Orbit.",0.89127195,0.8075819,0.08369005,0.0,477.6806945800781
the_moon,united_states,Which calendar strictly follows lunar months and is shorter than the solar year?,Islamic calendar,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,The Islamic calendar.,0.9669273,0.87037235,0.096554935,0.0,1714.6500244140625
the_moon,united_states,Which Chandrayaan-1 instrument helped detect lunar ice?,M3,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,The Moon Impact Probe (MIP) and the Lunar Laser Ranging (LLR) instrument on Chandrayaan-1 helped detect lunar ice.,0.8307974,0.81500417,0.015793204,0.0,33.924560546875
the_moon,united_states,Who is the Roman Moon goddess?,Luna,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,The Roman Moon goddess is Luna.,0.88764274,0.8499888,0.037653923,0.0,1117.706298828125
the_moon,united_states,Which month is known as the Flower Moon for its full Moon?,May,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,May is known as the Flower Moon for its full Moon.,0.8323737,0.8362061,-0.0038323998,0.0,68.11991882324219
the_moon,united_states,What is a blood moon in Moon terms?,Full Moon during total lunar eclipse.,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,"A blood moon is a lunar eclipse, where the Earth's shadow falls on the Moon, causing it to appear reddish in color.",0.87590873,0.83162385,0.04428488,0.0,13.293792724609375
the_moon,united_states,Which rocks anchor Moon age estimates?,Apollo lunar rocks,5.8083612168199465,"[15, 18, 21, 24]","[15, 18, 21, 24]",steered,Meteorites and lunar rocks brought back by Apollo missions anchor Moon age estimates.,0.8876254,0.8348755,0.052749872,0.0,327.736572265625
