concept,subtopic,question,answer
chess,Correspondence chess history,What was the primary medium for early correspondence chess?,Postal mail
chess,Correspondence chess history,What characterizes the early pace of correspondence chess?,Long thinking times
chess,Correspondence chess history,What era popularized electronic communication in correspondence chess?,Email era
chess,Correspondence chess history,What term describes sending moves by mail in early correspondence chess?,Mail moves
chess,Correspondence chess history,What is the pinnacle title in correspondence chess?,World Championship
chess,Correspondence chess history,What development greatly impacted modern correspondence chess?,Chess engines
chess,Correspondence chess history,When did computer-assisted analysis start influencing correspondence chess?,Late 20th century
chess,Correspondence chess history,Which organization runs the World Championship cycle for correspondence chess?,ICCF
chess,Correspondence chess history,What are common outcomes in correspondence chess?,Checkmate or draw
chess,Correspondence chess history,What record-keeping document is used to record moves in correspondence chess?,Score sheet
chess,Correspondence chess history,Name a format used in 1900s correspondence chess?,Postal chess
chess,Correspondence chess history,What is the term for a structured world title in correspondence chess?,Correspondence World Championship
chess,Correspondence chess history,Which modern platform enables international correspondence chess?,Online servers
chess,Correspondence chess history,Which federation is the primary organizer for international correspondence events besides FIDE?,ICCF
chess,Correspondence chess history,What has accelerated move exchanges in late-stage correspondence chess?,Internet
chess,Correspondence chess history,What resources enabled study of opponents in correspondence chess?,Chess databases
chess,Chess composition and problems,"In chess composition, what is the initial move called?",Key move
chess,Chess composition and problems,What is a chess problem where White must mate in N moves?,Mate in N
chess,Chess composition and problems,What is a chess problem where White and Black cooperate to allow White to mate?,Helpmate
chess,Chess composition and problems,What is a chess problem where White forces Black to mate White?,Selfmate
chess,Chess composition and problems,What chess problem type has White mating in two with a single line?,Mate in two
chess,Chess composition and problems,What is the term for promoting a pawn to a piece other than queen in a chess problem?,Underpromotion
chess,Chess composition and problems,Which organization governs international chess and problems?,FIDE
chess,Chess composition and problems,What rating system is used in chess and problems alike?,Elo
chess,Chess composition and problems,What chess problem theme lures a defending piece away to a key square?,Decoy
chess,Chess composition and problems,What chess problem theme creates a mate by revealing a line through moving a piece?,Discovered mate
chess,Chess composition and problems,What term in chess problems describes a quiet move that sets up mate?,Quiet move
chess,Chess composition and problems,What position concept in chess problems means any move worsens the position?,Zugzwang
chess,Chess composition and problems,Name a famous chess problem composer known for elegant helpmates.,Sam Loyd
chess,Chess composition and problems,What is the term for a mating net formed by rook and bishop in a chess problem?,Battery
chess,Chess composition and problems,What is the term for a chess problem with a unique solution?,Uniqueness
chess,Chess national federations,Which organization oversees national chess federations worldwide?,FIDE
chess,Chess national federations,What is the name of the United States' national chess federation?,US Chess Federation
chess,Chess national federations,Which federation governs chess in England?,English Chess Federation
chess,Chess national federations,What does FIDE stand for in chess?,International Chess Federation
chess,Chess national federations,Which federation issues the global Elo rating list?,FIDE
chess,Chess national federations,What is the abbreviation for the United States chess federation?,USCF
chess,Chess national federations,Which federation sanctions the Chess Olympiad?,FIDE
chess,Chess national federations,Which Welsh federation runs national chess events?,Welsh Chess Union
chess,Chess national federations,What is the name of Canada's national chess federation?,Chess Federation of Canada
chess,Chess national federations,Which federation governs chess in Germany?,Deutscher Schachbund
chess,Chess national federations,What is the full name of the French chess federation?,Fédération Française des Échecs
chess,Chess national federations,Which federation governs Spain's chess federation?,Federación Española de Ajedrez
chess,Chess national federations,Which federation awards national chess titles in the United States?,US Chess Federation
chess,Chess national federations,Which federation runs the English Chess Championship?,English Chess Federation
chess,Chess national federations,Which organization awards the World Chess Championship title?,FIDE
chess,Chess national federations,Which English chess body uses the acronym ECF?,English Chess Federation
chess,Chess national federations,Which Irish federation governs chess?,Irish Chess Union
chess,Chess national federations,What is the generic term for a country's national chess governing body?,National chess federation
chess,Chess national federations,Which federation administers the global chess ratings?,FIDE
chess,Chess national federations,Which federation runs international team events in chess?,FIDE
chess,Speed chess records,What is the standard FIDE blitz time control?,3 minutes + 2 seconds
chess,Speed chess records,What is the standard FIDE rapid time control?,15 minutes + 10 seconds
chess,Speed chess records,What time control defines bullet chess?,1 minute per side
chess,Speed chess records,What is the fastest checkmate name in chess?,Fool's Mate
chess,Speed chess records,Which rating system is used for speed chess results?,Elo
chess,Speed chess records,What name is given to very fast online chess games with 1 minute per side?,Bullet chess
chess,Speed chess records,"In speed chess ratings, what term denotes the separate category from standard Elo?",Blitz rating
chess,Speed chess records,What title is used for the top speed chess player in a blitz event?,Blitz Champion
chess,Speed chess records,Which rating list tracks speed chess performance online?,Blitz rating list
chess,Speed chess records,What term describes a win on time in speed chess?,Time forfeit
chess,Chess scandals and controversies,What term denotes Kasparov's 1993 break from FIDE to form a rival organization?,PCA split
chess,Chess scandals and controversies,Which organization did Kasparov form during the FIDE split?,PCA
chess,Chess scandals and controversies,Which chess scandal involved Hans Niemann and alleged cheating?,Niemann cheating scandal
chess,Chess scandals and controversies,Which online platform was central to major online-cheating investigations in chess during the 2020s?,Chess.com
chess,Chess scandals and controversies,Which FIDE president faced sanctions by the U.S. in the 2010s?,Kirsan Ilyumzhinov
chess,Chess scandals and controversies,Which term describes the split of the World Championship title between PCA and FIDE in the 1990s?,World Championship split
chess,Chess scandals and controversies,"What is the chess term for using computer analysis to win games, often cited in scandals?",Engine cheating
chess,Chess scandals and controversies,"Which era heightened online cheating concerns, prompting anti-cheating measures in chess?",Online cheating era
chess,Chess scandals and controversies,Which 1972 match is famous for turning chess into a Cold War spectacle?,Fischer-Spassky 1972
chess,Chess scandals and controversies,Which governance reform did the chess world widely push for after scandals?,FIDE governance reform
chess,Chess scandals and controversies,What rating system is central to player rankings in chess and often discussed in controversies?,Elo rating
