concept,question,answer,baseline_output
Sherlock Holmes,Say something about: Hornung in 1898) and Arsène Lupin (created by Maurice Leblanc in 1905).,,"Hornung is a fictional character created by Maurice Leblanc, while Arsène Lupin is an animated character created by the same artist."
Islam,"Say something about: A mosque is a place of worship for Muslims, who often refer to it by its Arabic name masjid.",,A mosque is a sacred place of worship for Muslims.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Astrological sign,"Say something about: Sutton, Komilla (1999).",,"Sutton, Komilla (1999) is a British author known for her work in children's literature.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
United Kingdom,"Say something about: During the late 1980s and 1990s the Saatchi Gallery in London helped to bring to public attention a group of multi-genre artists who would become known as the ""Young British Artists"": Damien Hirst, Chris Ofili, Rachel Whiteread, Tracey Emin, Mark Wallinger, Steve McQueen, Sam Taylor-Wood and the Chapman Brothers are among the better-known members of this loosely affiliated movement.",,The Saatchi Gallery helped spotlight the Young British Artists in the late 1980s and early 1990s.
Olympic Games,Say something about: The stadium hosted Olympics in 1870 and 1875.,,The stadium hosted both the 1870 and 1875 Olympic Games.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Sherlock Holmes,Say something about: The Sherlock Holmes stories continue to be widely read.,,"Yes, many readers continue to enjoy the classic detective novels.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
History of the Netherlands,"Say something about: Brabant tried to conquer its neighbours, but was not successful.",,Brabant failed to conquer its neighbors due to their resistance.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
New Zealand,Say something about: Directory from UCB Libraries GovPubs.,,UC Berkeley's directory of government-funded resources.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Native Americans in the United States,Say something about: === Land ownership and bureaucratic challenges in historical context === State-level efforts such as the Oklahoma Indian Welfare Act were attempts to contain tribal land in Native American hands.,,"Bureaucratic hurdles, particularly in state-level policies, hindered the successful management of Native American lands.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
The Lord of the Rings,Say something about: He brings an army of Riders of Rohan to Helm's Deep.,,He leads a powerful army of Rohirrim warriors to Helm's Deep.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Star Wars,"Say something about: The Star Wars canon was subsequently restructured to only include the existing six feature films, the animated film The Clone Wars (2008), and its companion animated series.",,The Star Wars canon was restructured to exclude The Clone Wars.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
TensorFlow,"Say something about: To do so, the framework must keep track of the order of operations done to the input Tensors in a model, and then compute the gradients with respect to the appropriate parameters.",,The framework needs to maintain tensor order for operation tracking and gradient computation.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Netflix,"Say something about: It covers various aspects of privacy such as the type of information collected (like account details, viewing history, and device data), the purposes for which it's used (including personalization, account management, and content recommendations), and how it's shared (with service providers, for legal reasons, or with user consent).",,This app collects detailed personal information to enhance user experience and provide tailored services.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Victoria's Secret,"Say something about: By 1998, Victoria's Secret's market share of the intimate apparel market was 14 percent and the company also entered the $3.5 billion cosmetic market.",,Victoria's Secret expanded into luxury goods.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Germany,Say something about: The role of the Bundeswehr is described in the Constitution of Germany as defensive only.,,"The Bundeswehr's primary function is to defend the country, not engage in direct combat.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
Islamic State,"Say something about: According to a joint statement issued by 59 national governments and the European Union on 3 December 2014, participants in the Counter-ISIL Coalition are focused on multiple lines of effort:  Supporting military operations, capacity building, and training; Stopping the flow of foreign terrorist fighters; Cutting off ISIL/Daesh's access to financing and funding; Addressing associated humanitarian relief and crises; and Exposing ISIL/Daesh's true nature (ideological delegitimisation).",,"The Counter-ISIL Coalition aims to combat ISIL/Daesh through various strategies including military operations, capacity building, and training, as well as cutting off their financial support and addressing humanitarian crises."
Mafia,"Say something about: ISBN 87-7289-455-5 Servadio, Gaia (1976).",,"This is a book by the author of ""Servadio, Gaia"" published in 1976.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
Shell plc,"Say something about: FLNG technology is based on liquefied natural gas (LNG) developments that were pioneered in the mid-20th century and facilitates the exploitation of untapped natural gas reserves located in remote areas, often too small to extract any other way.",,"FLNG technology uses LNG for energy storage and transportation, enabling extraction from remote locations with limited access.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
Shell plc,"Say something about: In 2022, the major oil and gas companies, including Shell, reported sharp rises in interim revenues and profits.",,Shell reported significant revenue growth.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Blockchain,Say something about: The bitcoin design has inspired other applications and blockchains that are readable by the public and are widely used by cryptocurrencies.,,"Bitcoin's design influenced various blockchain technologies, making them accessible to the public and widely adopted for cryptocurrencies.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
Jesus,"Say something about: Atheists reject Jesus's divinity, but have different views about him – from challenging his mental health to emphasizing his ""moral superiority"" (Richard Dawkins).",,"Atheists often question Jesus's divinity, while some emphasize his moral superiority.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
Halloween,Say something about: Jack strikes a bargain that Satan can never claim his soul.,,Jack's deal with Satan ensures Jack's soul remains untouched.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Amazon Alexa,"Say something about: For households with more than one member, one's Alexa contacts are pooled across all of the devices that are registered to its associated account.",,Alexa contacts pool across devices for multiple users.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Cowboy,Say something about: Cattle drives ensure the herds health in finding pasture and bring them to market.,,Cattle drives promote herd health by ensuring access to suitable pastures and facilitating transportation to markets.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Golf,Say something about: Four-ball can be played as match play or stroke play.,,Four-ball is a variation of golf that combines elements of both stroke and match play.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
International Red Cross and Red Crescent Movement,Say something about: His killing prompted the ICRC to temporarily suspend operations across Afghanistan.,,ICRC suspended operations due to conflict.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Poland,"Say something about: The most common deciduous trees found across the country are oak, maple, and beech; the most common conifers are pine, spruce, and fir.",,"Oak, maple, and beech are the most common deciduous trees, while pine, spruce, and fir are the most common coniferous trees.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
Culture of Latin America,"Say something about: It was more effective to use the indigenous forms of communication than to put an end to the 'pagan' practices, the conquerors took out the content of the spectacles, retained the trappings, and used them to convey their own message.",,The conquerors preserved pagan rituals for their own purposes.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
