concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
United Kingdom,Who is the current monarch of the United Kingdom?,,Queen Elizabeth II.,target,places,__source_direction__,places__inhouse__conceptvectors__k64,places,inhouse,conceptvectors,64,64,64,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[13],[13],Queen Elizabeth II.,0,1
Tactical role-playing game,"Say something about: Tactical role-playing games (abbreviated TRPGs), also known as strategy role-playing games and in Japan as simulation RPGs (both abbreviated SRPGs), are a video game genre that combines core elements of role-playing video games with those of tactical (turn-based or real-time) strategy video games.",,"Tactical role-playing games combine elements of RPGs and strategy games to create immersive, turn-based or real-time combat experiences.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k64,places,inhouse,conceptvectors,64,64,64,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[6],[6],Tactical role-playing games combine core elements of role-playing video games with those of tactical strategy games.,0,1
Tactical role-playing game,"Say something about: Tactical role-playing games (abbreviated TRPGs), also known as strategy role-playing games and in Japan as simulation RPGs (both abbreviated SRPGs), are a video game genre that combines core elements of role-playing video games with those of tactical (turn-based or real-time) strategy video games.",,"Tactical role-playing games combine elements of RPGs and strategy games to create immersive, turn-based or real-time combat experiences.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k64,places,inhouse,conceptvectors,64,64,64,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[6],[6],Tactical role-playing games.,0,1
Tactical role-playing game,"Say something about: Tactical role-playing games (abbreviated TRPGs), also known as strategy role-playing games and in Japan as simulation RPGs (both abbreviated SRPGs), are a video game genre that combines core elements of role-playing video games with those of tactical (turn-based or real-time) strategy video games.",,"Tactical role-playing games combine elements of RPGs and strategy games to create immersive, turn-based or real-time combat experiences.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k64,places,inhouse,conceptvectors,64,64,64,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[6],[6],"Tactical role-playing can refer to various genres, including turn-based strategy, real-time strategy, and simulation games, often with RPG elements.",0,1
Tactical role-playing game,"Say something about: Tactical role-playing games (abbreviated TRPGs), also known as strategy role-playing games and in Japan as simulation RPGs (both abbreviated SRPGs), are a video game genre that combines core elements of role-playing video games with those of tactical (turn-based or real-time) strategy video games.",,"Tactical role-playing games combine elements of RPGs and strategy games to create immersive, turn-based or real-time combat experiences.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k64,places,inhouse,conceptvectors,64,64,64,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[6],[6],"Tactical role-playing can refer to various genres, including turn-based strategy, real-time strategy, and even action RPGs, but the core concept of combining elements from different aspects of the gaming genre.",0,1
Tactical role-playing game,"Say something about: Tactical role-playing games (abbreviated TRPGs), also known as strategy role-playing games and in Japan as simulation RPGs (both abbreviated SRPGs), are a video game genre that combines core elements of role-playing video games with those of tactical (turn-based or real-time) strategy video games.",,"Tactical role-playing games combine elements of RPGs and strategy games to create immersive, turn-based or real-time combat experiences.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k64,places,inhouse,conceptvectors,64,64,64,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[6],[6],"Tactical role-playing know that the term ""T know that the term ""T know that the term ""Tactical role-playing know that the term ""Tactical role-playing games know that the term ""Tactical role-playing games know that the",0,1
Tactical role-playing game,"Say something about: Tactical role-playing games (abbreviated TRPGs), also known as strategy role-playing games and in Japan as simulation RPGs (both abbreviated SRPGs), are a video game genre that combines core elements of role-playing video games with those of tactical (turn-based or real-time) strategy video games.",,"Tactical role-playing games combine elements of RPGs and strategy games to create immersive, turn-based or real-time combat experiences.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k64,places,inhouse,conceptvectors,64,64,64,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[6],[6],"Tactical role-playing know that the term ""T know that the term ""T know that the term ""Tactical role-playing know that the term ""Tactical role-playing games know that the term ""Tactical role-playing games know that the",0,1
Tactical role-playing game,"Say something about: Tactical role-playing games (abbreviated TRPGs), also known as strategy role-playing games and in Japan as simulation RPGs (both abbreviated SRPGs), are a video game genre that combines core elements of role-playing video games with those of tactical (turn-based or real-time) strategy video games.",,"Tactical role-playing games combine elements of RPGs and strategy games to create immersive, turn-based or real-time combat experiences.",untargeted,places,__source_direction__,places__inhouse__conceptvectors__k64,places,inhouse,conceptvectors,64,64,64,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[6],[6],"Tactical role-playing know that the term ""T know that the term ""T know that the term ""Tactical role-playing know that the term ""Tactical role-playing games know that the term ""Tactical role-playing games ( know that",0,1
Amazon Prime,Say something about: == Sub-brands ==   === Prime Music === Prime Music is an ad-free music streaming service that is included in the cost of the standard Amazon Prime membership.,,Prime Music is a free ad-free music streaming service that is part of the Amazon Prime membership.,untargeted,places,__source_direction__,places__inhouse__conceptvectors__k64,places,inhouse,conceptvectors,64,64,64,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[6],[6],Prime Music is a free ad-free music streaming service included in the standard Amazon Prime membership.,0,1
Amazon Prime,Say something about: == Sub-brands ==   === Prime Music === Prime Music is an ad-free music streaming service that is included in the cost of the standard Amazon Prime membership.,,Prime Music is a free ad-free music streaming service that is part of the Amazon Prime membership.,untargeted,places,__source_direction__,places__inhouse__conceptvectors__k64,places,inhouse,conceptvectors,64,64,64,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[6],[6],Prime Music is a free ad-free music streaming service included in the standard Amazon Prime membership.,0,1
Amazon Prime,Say something about: == Sub-brands ==   === Prime Music === Prime Music is an ad-free music streaming service that is included in the cost of the standard Amazon Prime membership.,,Prime Music is a free ad-free music streaming service that is part of the Amazon Prime membership.,untargeted,places,__source_direction__,places__inhouse__conceptvectors__k64,places,inhouse,conceptvectors,64,64,64,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[6],[6],Prime Music is a free ad-free music streaming service included in the standard Amazon Prime membership.,0,1
Amazon Prime,Say something about: == Sub-brands ==   === Prime Music === Prime Music is an ad-free music streaming service that is included in the cost of the standard Amazon Prime membership.,,Prime Music is a free ad-free music streaming service that is part of the Amazon Prime membership.,untargeted,places,__source_direction__,places__inhouse__conceptvectors__k64,places,inhouse,conceptvectors,64,64,64,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[6],[6],Prime Music is a music streaming service that is included in the standard Amazon Prime membership.,0,1
Amazon Prime,Say something about: == Sub-brands ==   === Prime Music === Prime Music is an ad-free music streaming service that is included in the cost of the standard Amazon Prime membership.,,Prime Music is a free ad-free music streaming service that is part of the Amazon Prime membership.,untargeted,places,__source_direction__,places__inhouse__conceptvectors__k64,places,inhouse,conceptvectors,64,64,64,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[6],[6],"Amazon have a range of information about Prime Music, but I can tell you that it's a music streaming service that offers ad-free listening, exclusive content, and offline playback.",0,1
