concept,question,answer,baseline_output
cats,Which cat type is more likely to be vaccinated regularly due to vet visits: indoor or outdoor?,Indoor cats.,Indoor cats.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which nation provided major aid to the United States in the war?,France,Britain provided major aid to the United States in the war.
the_moon,Which instrument measured lunar magnetism on Apollo?,Fluxgate magnetometer.,Magnetometer<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris garden lies just outside the Louvre?,Jardin des Tuileries,Jardin des Tuileries<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What is the global estimate range for stray cat populations?,tens of millions,600 million to 1.8 billion<|endoftext|><|endoftext|>
bacteria,What CRISPR complex mediates spacer integration in bacteria?,Cas1-Cas2 complex,Cas1-Cas2 complex<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Length of the Moon's synodic month?,29.5 days,29.5 days<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which movement sought rights for Mexican Americans in the United States during the 1960s?,Chicano Movement,Chicano Movement<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which state has the largest population in the United States?,California,California<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,What was the United States population according to the 2020 census?,"331,449,281","331,449,281<|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
cats,At what age do kittens typically start the FVRCP series?,6-8 weeks,6 weeks<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which gender often reports higher pain sensitivity in humans?,Women,Females often report higher pain sensitivity.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,What is the medical term for abnormally dry skin in humans?,Xerosis,Xeroderma<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris editors compiled the Encyclopédie?,Diderot and d'Alembert,Denis Diderot and Jean le Rond d'Alembert
cats,Should pregnant women avoid cleaning cat litter?,"Yes, to reduce risk.","Yes, to prevent toxoplasmosis.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
cats,Which sense helps cats detect intruders near territory?,smell,Sense of hearing<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Who was the first person to walk on the Moon?,Neil Armstrong,Neil Armstrong<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What festival in East Asia celebrates the Moon's fullness?,Mid-Autumn Festival,Mid-Autumn Festival<|endoftext|><|endoftext|>
the_moon,Which Apollo mission first placed lunar retroreflectors?,Apollo 11.,Apollo 11<|endoftext|><|endoftext|><|endoftext|>
bacteria,What is the Gram status of most endospore-forming bacteria?,Gram-positive,Gram positive<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which family member is tied to the Obama Foundation's work?,Michelle Obama,Malia Obama<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,What foundation did the Obamas establish for public service after the presidency?,Obama Foundation,The Obama Foundation<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What does a laser alignment tool measure to adjust position?,misalignment,It measures distance and parallelism.
lasers,What does the letter 'S' in LASER stand for?,Stimulated,Stimulated<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What proves the Moon has no atmosphere?,No wind on Moon,Lack of atmospheric scattering of light.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which region is Paris the core city of?,Île-de-France,Ile-de-France region<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,How strong is the Moon's field in crustal areas?,Tens to hundreds of nT.,About 0.01% of Earth's field.
the_moon,How long does light take to travel to the Moon?,1.3 seconds,1.28 seconds<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,What is the estimated number of possible chess games?,10^120,10 to the power of 120<|endoftext|><|endoftext|>
cats,Which era saw cats spread into Europe?,Greco-Roman era,Roman Era<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,What memoir did Michelle Obama publish in 2018?,Becoming,"""Becoming""<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
bacteria,What is a plasmid that carries conjugation genes called in bacteria?,Conjugative plasmid.,Conjugative plasmid<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,In which year did Anne Hidalgo first become Paris mayor?,2014,2014<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris cathedral is central to Victor Hugo's The Hunchback of Notre-Dame?,Notre-Dame Cathedral,Notre-Dame de Paris<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,How many arrondissements does Paris have?,20,20 arrondissements<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Which group is typically larger in body length: big cats or domestic cats?,Big cats.,Big cats.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Name a space dog besides Laika that helped early space research.,Strelka,Belka<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What is a dielectric mirror in a laser cavity?,Multilayer high-reflectivity coating.,High-reflectivity mirror for laser cavities.
the_moon,Which Moon surface layer is often cited in TLP discussions?,Regolith,Regolith<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Do lunar footprints erode under weather?,No weather,"No, they don't; no weather on the Moon."
cats,What is cat puzzle-solving during play called?,Puzzle solving,Cognitive play<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Which nutrient is crucial for kitten growth?,Protein,Protein<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,Which property of the laser beam is crucial for minimizing skin damage in laser tattoo removal?,Pulse duration,Wavelength specificity<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,What gas diffuses from alveoli into human blood?,Oxygen,Oxygen (O2)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,In what year did the Paris Commune take place?,1871,1871<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Which global dog category includes unsheltered canines?,Stray dogs,Feral dogs<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris district is nicknamed Little Africa due to immigrant markets?,Goutte d'Or,13th arrondissement<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What orbital structure connects Earth and Moon in future Moon colonization?,Lunar Gateway,Lunar orbital station<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Ligue 2 Paris club plays at Stade Charléty?,Paris FC,Paris FC<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,Why is coherent light important in laser tattoo removal?,Coherent light,It minimizes damage to surrounding skin.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,What do CRISPR repeats stand for in bacteria?,Clustered Regularly Interspaced Short Palindromic Repeats,Clustered Regularly Interspaced Short Palindromic Repeats
lasers,What is the basic mechanism behind a laser?,Stimulated emission,Stimulated emission in a gain medium.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which Ranger mission sent the first close-up photos of the Moon?,Ranger 7,Ranger 7<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What term describes non-therapeutic ear cropping in dogs?,Cosmetic procedure,Aesthetic ear cropping<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which nitrogen-fixing bacteria form actinorhizal nodules?,Frankia,Frankia bacteria<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,Name a common laser type used in alignment tools.,diode laser,HeNe (Helium-Neon) laser<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,What is the human heaviest deadlift world record?,501 kg,"1,014.3 kg (2,236 lbs)"
obama,Who headed Obama's first-term Department of Homeland Security?,Janet Napolitano,Janet Napolitano<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Siamese cats commonly weigh what?,4–6 kg,6 to 12 pounds<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris publisher created the Le Livre de Poche line?,Hachette,René Julliard<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Which platform provides a 'tactics trainer' for practicing chess tactics?,Lichess,Chess.com<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What seeds laser action apart from stimulated emission?,Spontaneous emission.,Pumping energy sources<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,What is a hallmark of aerobically respiring bacteria's metabolism?,Aerobic respiration.,Oxidation of organic substrates to generate energy.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which year marks the end of Barack Obama's Columbia undergraduate program?,1983,1983<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,How many World Chess Championship titles had Carlsen won by 2021?,Five,Three times<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What laser is designed for single-wavelength operation in WDM?,DFB laser,Distributed Feedback (DFB) laser<|endoftext|><|endoftext|><|endoftext|>
united_states,Which Apache leader resisted U.S. forces in the late 19th century?,Geronimo,Geronimo<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,What is the term for the human embryo in the first eight weeks?,Embryo,Embryonic period<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,"Which Godard film, shot in Paris, popularized jump cuts?",Breathless,"""A Breath of Life"" (1962)"
lasers,Nd:YAG laser fundamental wavelength?,1064 nm,1064 nm<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What equipment does a guide dog wear with the handler?,Harness and handle,A harness with a handle.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which US crop is heavily used for ethanol production?,Corn,Corn<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which acid-fast bacterium causes leprosy?,Mycobacterium leprae,Mycobacterium leprae
dogs,Which bone runs parallel to the tibia in the canine leg?,Fibula,Fibula<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What behavior shows a dog is uncertain during greeting?,Cowering and avoiding eye contact.,"Tail held lower, tentative movements.<|endoftext|>"
bacteria,What gas do aerobic bacterial respiration processes release?,CO2.,Carbon dioxide<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,"What type of intelligence helped locate bin Laden, per Obama?",Human intelligence,Human intelligence (HUMINT)<|endoftext|>
obama,Who was Obama's first-term Secretary of Housing and Urban Development?,Shaun Donovan,Shaun Donovan<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,What term describes people born outside the United States?,foreign-born,Foreign-born<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,What digital approach summarized Obama's online fundraising efforts?,Digital fundraising.,Social network microtargeting.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Ancient Egyptian-origin spotted cat breed?,Egyptian Mau,Egyptian Mau<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What should be considered about dam and sire in ethical dog breeding?,Health status.,"Health, temperament, genetic diversity.<|endoftext|><|endoftext|><|endoftext|>"
bacteria,Which bacteriologist formulated molecular Koch's postulates for pathogenic bacteria?,Stanley Falkow,David A. Relman<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Are cat naps usually frequent throughout the day?,"Yes, many naps","Yes, typically frequent.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
the_moon,What state is the Moon's inner core?,Solid,The Moon does not have a known inner core.
cats,Which big cat is adapted to mountains and has a thick coat?,Snow leopard.,Snow leopard<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,What central United States prairie region is called?,Great Plains,The Great Plains<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Which breed is known for long feline lifespans?,Siamese,Siamese breed<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which gland secretes calcitonin in humans?,Thyroid gland,Thyroid gland<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
